id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y
8847,1,0,39,0,0,5,0,0,3,1.0,5,0,3,-1,3,1,-1.0,0.0,1
8849,0,0,23,-1,0,5,0,0,1,4.0,5,0,5,0,1,1,-39.0,0.0,0
8852,1,0,23,-1,0,5,0,0,3,169.0,5,0,4,-1,3,0,-169.0,0.0,1
8854,0,0,35,0,0,4,0,0,4,1.0,4,-1,5,0,4,1,-1.0,11.0,0
8855,0,2,49,1,0,2,0,0,12,1.0,2,-1,2,-1,12,1,-1.0,2.0,1
8856,0,5,26,0,0,4,0,0,1,1.0,4,-1,7,0,1,0,-1.0,1.0,0
8857,0,2,27,0,0,5,0,0,0,0.0,5,0,4,-1,0,0,0.0,2.0,0
8858,0,0,22,-1,0,6,1,3,2,1.0,6,0,5,0,2,1,-1.0,0.0,0
8859,1,0,29,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,1.0,1
8861,0,0,31,0,0,9,0,0,0,1.0,9,1,4,-1,0,0,-1.0,1.0,0
8863,0,3,31,0,0,6,0,0,5,0.0,6,0,6,0,5,1,0.0,37.0,1
8864,1,3,29,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,0.0,0.0,0
8865,1,2,65,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,0
8866,1,3,34,0,0,3,0,0,1,5.0,3,-1,1,-1,1,0,-5.0,3.0,0
8867,0,2,24,-1,0,10,0,2,6,0.0,10,1,5,0,6,1,0.0,7.0,0
8869,0,0,46,1,0,2,0,0,0,0.0,2,-1,1,-1,0,0,0.0,1.0,0
8870,0,5,26,0,0,2,0,0,3,42.0,2,-1,3,-1,3,1,-41.0,41.0,0
8871,0,0,20,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,0.0,-1.0,1
8873,0,0,29,0,0,10,0,0,16,1.0,10,1,9,1,16,1,-1.0,33.0,1
8876,0,0,29,0,0,3,0,0,7,0.0,3,-1,2,-1,7,1,0.0,2.0,0
8877,1,2,56,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,0.0,0
8879,0,0,21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,1,0.0,1.0,0
8881,0,0,40,0,0,10,0,0,0,0.0,10,1,9,1,0,1,0.0,4.0,1
8882,0,0,22,-1,0,9,0,0,2,1.0,9,1,8,1,2,0,-1.0,54.0,1
8884,0,2,39,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
8885,0,0,22,-1,0,8,1,0,1,0.0,8,1,10,1,1,1,0.0,-1.0,1
8887,1,5,27,0,0,6,0,0,5,1.0,6,0,4,-1,5,1,-2.0,1.0,1
8889,0,2,36,0,0,2,0,0,1,0.0,2,-1,1,-1,1,1,0.0,0.0,0
8890,0,0,30,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1.0,0
8891,0,2,56,1,0,4,0,0,17,53.0,4,-1,4,-1,17,1,41.0,23.0,1
8893,0,0,36,0,0,6,0,0,0,1.0,6,0,5,0,0,0,-1.0,1.0,0
8894,0,0,38,0,0,7,0,0,5,0.0,7,0,7,0,5,0,3.3047632836253076,18.235413348776603,0
8897,0,0,32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2.0,0
8899,1,0,34,0,0,9,0,0,5,1.0,9,1,2,-1,5,1,-1.0,25.0,1
8902,0,5,23,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,0,-1.0,0.0,0
8905,0,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
8906,0,2,20,-1,0,10,1,1,1,1.0,10,1,10,1,1,1,-1.0,13.0,1
8908,0,0,38,0,0,4,0,0,5,1.0,4,-1,2,-1,5,0,-1.0,5.0,0
8909,0,2,46,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
8910,0,0,27,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,9.0,1
8914,0,0,20,-1,0,3,0,0,2,17.0,3,-1,5,0,2,1,-17.0,16.0,1
8916,1,0,51,1,0,1,0,0,1,291.0,1,-1,1,-1,1,0,3.3047632836253076,18.235413348776603,0
8918,1,2,29,0,0,2,0,0,1,7.0,2,-1,2,-1,1,1,-6.0,1.0,1
8920,1,0,35,0,0,2,0,0,7,1.0,2,-1,1,-1,7,1,-1.0,2.0,1
8921,0,2,37,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1.0,1
8922,0,2,63,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,0
8923,0,0,27,0,0,6,0,0,2,234.0,6,0,4,-1,2,1,3.3047632836253076,18.235413348776603,0
8924,0,0,27,0,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,0.0,1
8925,0,0,27,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,3.0,0
8926,0,0,24,-1,0,6,0,0,2,0.0,6,0,5,0,2,0,0.0,0.0,1
8929,0,3,30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,0.0,-1.0,1
8930,0,0,32,0,0,8,1,0,13,451.0,8,1,9,1,13,0,680.0,0.0,1
8933,0,2,25,0,0,10,0,0,4,0.0,10,1,9,1,4,1,0.0,33.0,1
8935,0,0,24,-1,2,9,1,0,10,251.0,9,1,5,0,10,0,-251.0,0.0,0
8936,0,0,27,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,0.0,1.0,0
8938,1,0,48,1,0,5,0,0,0,1.0,5,0,3,-1,0,0,-1.0,9.0,0
8939,1,0,26,0,0,4,0,0,1,23.0,4,-1,5,0,1,0,-23.0,0.0,0
8940,0,5,58,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0.0,0
8941,0,2,23,-1,0,5,0,2,1,20.0,5,0,6,0,1,1,-20.0,19.0,1
8942,0,2,22,-1,0,4,1,1,3,1.0,4,-1,5,0,3,0,0.0,0.0,1
8943,1,0,51,1,0,1,0,0,4,60.0,1,-1,1,-1,4,1,-60.0,60.0,0
8944,0,0,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,3.0,0
8945,0,0,21,-1,0,7,0,0,0,1.0,7,0,7,0,0,1,-1.0,0.0,0
8946,0,0,32,0,0,7,0,0,1,652.0,7,0,9,1,1,0,3.3047632836253076,18.235413348776603,0
8948,0,5,26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1.0,0
8949,1,0,39,0,0,6,0,0,3,1.0,6,0,2,-1,3,0,-1.0,2.0,0
8950,1,5,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,3.3047632836253076,18.235413348776603,0
8954,0,2,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
8955,0,3,56,1,0,8,0,0,2,874.0,8,1,5,0,2,0,3.3047632836253076,18.235413348776603,0
8957,0,0,22,-1,0,7,0,0,1,53.0,7,0,4,-1,1,0,112.0,1.0,1
8959,0,5,33,0,0,8,1,0,7,1.0,8,1,3,-1,7,1,-1.0,116.0,1
8960,0,0,36,0,0,4,0,0,2,0.0,4,-1,1,-1,2,1,-1.0,47.0,1
8961,0,4,20,-1,0,9,1,0,1,5.0,9,1,9,1,1,1,-5.0,5.0,1
8962,0,2,32,0,0,3,0,0,0,1.0,3,-1,3,-1,0,0,-1.0,0.0,0
8964,0,0,38,0,0,4,0,0,17,1.0,4,-1,1,-1,17,0,-1.0,1.0,1
8967,0,3,64,1,0,1,0,0,1,2.0,1,-1,1,-1,1,0,-2.0,0.0,0
8969,0,0,22,-1,0,5,0,0,1,1.0,5,0,5,0,1,1,-1.0,5.0,1
8970,0,2,69,1,0,1,0,0,0,7.0,1,-1,1,-1,0,0,-7.0,2.0,1
8971,0,0,26,0,0,4,0,0,2,23.0,4,-1,4,-1,2,1,-23.0,0.0,0
8972,1,0,27,0,0,6,0,0,1,1.0,6,0,4,-1,1,0,-1.0,16.0,1
8973,1,2,30,0,0,6,0,0,1,216.0,6,0,2,-1,1,0,40.0,7.0,0
8974,0,0,22,-1,0,8,0,0,2,1.0,8,1,8,1,2,1,-1.0,1.0,0
8976,1,2,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0.0,0
8980,0,3,24,-1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,565.0,29.0,1
8981,0,2,22,-1,0,4,0,0,2,36.0,4,-1,6,0,2,0,-36.0,0.0,1
8983,1,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
8984,0,3,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,76.0,0
8988,0,0,20,-1,0,2,0,2,1,1.0,2,-1,6,0,1,1,-1.0,2.0,0
8989,0,0,22,-1,0,7,0,0,1,1.0,7,0,7,0,1,0,-1.0,1.0,1
8991,0,0,29,0,0,9,4,1,15,1.0,9,1,7,0,15,1,227.0,186.0,1
8992,0,2,33,0,0,9,0,0,9,1.0,9,1,5,0,9,1,-1.0,49.0,1
8995,0,2,55,1,0,8,0,0,7,0.0,8,1,10,1,7,1,0.0,0.0,0
8996,0,0,22,-1,0,6,0,0,1,1.0,6,0,8,1,1,1,-1.0,1.0,0
8997,0,0,55,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,9.0,0
8998,1,2,43,0,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-2.0,1.0,1
8999,0,0,21,-1,0,10,0,3,0,1.0,10,1,9,1,0,1,-1.0,6.0,1
9003,0,0,38,0,1,4,0,0,6,52.0,4,-1,3,-1,6,1,-52.0,52.0,0
9004,0,0,23,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,1,-1.0,0.0,0
9005,1,2,28,0,0,5,0,0,1,2.0,5,0,2,-1,1,0,-2.0,0.0,0
9008,0,5,45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,1.0,0
9010,0,0,39,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,-1.0,13.0,0
9012,0,2,79,1,0,1,0,0,1,22.0,1,-1,1,-1,1,0,-22.0,1.0,0
9013,0,2,48,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0.0,0
9017,0,3,20,-1,0,8,2,1,2,1.0,8,1,8,1,2,1,-1.0,31.0,1
9018,0,0,31,0,1,8,0,0,5,1.0,8,1,3,-1,5,0,-1.0,0.0,0
9020,0,2,30,0,0,5,1,0,4,3.0,5,0,2,-1,4,0,-3.0,0.0,1
9022,0,0,32,0,0,4,0,0,5,1.0,4,-1,2,-1,5,1,-1.0,0.0,1
9023,0,2,56,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,3.0,0
9027,1,0,28,0,0,8,0,0,0,57.731368186874306,8,1,3,-1,0,0,3.3047632836253076,18.235413348776603,1
9028,0,0,43,0,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,2.0,0
9030,0,3,20,-1,0,3,0,2,0,1.0,3,-1,5,0,0,1,-1.0,0.0,0
9031,0,0,27,0,0,7,0,0,21,0.0,7,0,3,-1,21,1,0.0,35.0,1
9032,0,0,41,0,0,6,0,0,0,4.0,6,0,2,-1,0,0,-4.0,3.0,0
9033,0,5,24,-1,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,1.0,0
9034,0,0,43,0,0,1,0,0,3,4.0,1,-1,1,-1,3,0,-4.0,1.0,1
9038,1,0,33,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,0
9039,0,0,22,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,9.0,0
9040,0,0,34,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1.0,0
9041,0,2,36,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
9042,0,2,69,1,0,5,0,0,0,1.0,5,0,1,-1,0,1,-1.0,0.0,0
9043,0,2,32,0,0,5,0,0,5,1.0,5,0,4,-1,5,1,-1.0,0.0,1
9044,0,0,22,-1,0,7,0,0,1,0.0,7,0,5,0,1,1,0.0,0.0,1
9045,0,2,46,1,0,5,0,0,0,1.0,5,0,2,-1,0,1,-1.0,78.0,0
9046,0,2,34,0,0,5,0,0,1,15.0,5,0,3,-1,1,0,-14.0,1.0,0
9047,1,3,32,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,10.0,0
9049,0,0,39,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
9054,0,0,25,0,0,7,0,1,6,1.0,7,0,7,0,6,0,-1.0,1.0,1
9055,1,3,21,-1,0,4,0,1,0,1.0,4,-1,6,0,0,0,-1.0,1.0,1
9056,0,0,63,1,0,6,0,0,9,1.0,6,0,1,-1,9,1,0.0,1.0,1
9058,0,2,24,-1,0,4,0,0,8,1.0,4,-1,5,0,8,1,-1.0,0.0,1
9060,0,2,29,0,0,5,0,0,2,2.0,5,0,4,-1,2,0,-2.0,1.0,0
9061,0,0,20,-1,0,8,3,0,3,0.0,8,1,8,1,3,1,0.0,-1.0,1
9062,1,2,40,0,0,5,0,0,0,1.0,5,0,2,-1,0,0,-1.0,2.0,0
9064,0,0,30,0,0,8,0,0,7,0.0,8,1,4,-1,7,1,0.0,0.0,1
9067,0,2,36,0,0,5,0,0,10,5.0,5,0,4,-1,10,0,54.0,6.0,1
9070,0,2,50,1,0,7,0,0,5,8.0,7,0,1,-1,5,1,-8.0,5.0,0
9072,0,0,37,0,0,7,0,0,4,1.0,7,0,7,0,4,0,-1.0,75.0,1
9074,0,0,34,0,0,7,0,0,1,1.0,7,0,2,-1,1,1,0.0,-1.0,0
9075,1,3,35,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1.0,0
9076,1,0,31,0,0,2,0,0,1,1.0,2,-1,1,-1,1,0,-1.0,1.0,1
9077,0,2,23,-1,0,7,0,1,10,0.0,7,0,6,0,10,1,-1.0,70.0,0
9079,0,3,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,32.0,1
9080,0,2,37,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,4.0,1
9081,0,5,20,-1,0,4,0,0,0,2.0,4,-1,7,0,0,1,-2.0,0.0,0
9083,0,0,54,1,0,7,0,0,22,172.0,7,0,3,-1,22,1,83.0,0.0,1
9085,0,2,26,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,-1.0,0.0,0
9086,0,0,34,0,0,9,0,0,12,1.0,9,1,5,0,12,1,-1.0,11.0,1
9087,0,2,59,1,0,1,0,0,2,15.0,1,-1,1,-1,2,0,-15.0,0.0,1
9088,0,2,45,1,0,2,0,0,2,1.0,2,-1,1,-1,2,1,3.3047632836253076,18.235413348776603,0
9089,0,2,37,0,0,2,0,0,2,12.0,2,-1,3,-1,2,0,-12.0,12.0,0
9091,0,5,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,1
9092,0,2,45,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,5.0,1
9093,0,0,22,-1,0,8,0,0,1,1.0,8,1,7,0,1,1,-1.0,36.0,0
9094,0,0,24,-1,0,8,0,1,3,1.0,8,1,6,0,3,1,26.0,35.0,1
9096,0,0,25,0,0,5,0,0,5,1.0,5,0,7,0,5,1,-1.0,36.0,0
9097,0,0,24,-1,0,6,0,0,6,1.0,6,0,6,0,6,1,-1.0,1.0,1
9099,1,0,52,1,0,3,0,0,3,233.0,3,-1,2,-1,3,0,3.3047632836253076,18.235413348776603,0
9102,0,0,20,-1,0,4,0,0,1,1.0,4,-1,7,0,1,0,-1.0,1.0,1
9104,0,0,32,0,0,6,0,0,6,1173.0,6,0,7,0,6,1,3.3047632836253076,18.235413348776603,0
9106,1,2,32,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,0.0,1
9109,0,2,39,0,0,6,0,0,8,75.0,6,0,4,-1,8,1,-75.0,20.0,0
9110,0,0,49,1,0,8,0,0,3,1.0,8,1,2,-1,3,1,-1.0,0.0,1
9111,0,0,20,-1,1,4,0,0,1,117.0,4,-1,6,0,1,1,57.0,0.0,1
9112,0,2,31,0,0,7,0,0,11,1.0,7,0,2,-1,11,1,-1.0,0.0,1
9115,0,2,58,1,0,7,0,0,7,1.0,7,0,3,-1,7,1,-1.0,185.0,1
9116,0,3,50,1,0,1,0,0,2,0.0,1,-1,1,-1,2,0,0.0,0.0,0
9119,0,0,26,0,0,7,1,1,11,1.0,7,0,4,-1,11,1,-1.0,1.0,1
9120,0,0,20,-1,1,6,0,0,1,20.0,6,0,8,1,1,1,-20.0,2.0,0
9123,0,2,39,0,0,1,0,0,1,48.0,1,-1,1,-1,1,1,-48.0,0.0,0
9125,0,2,51,1,0,2,0,0,1,1.0,2,-1,1,-1,1,0,-1.0,1.0,1
9126,0,0,30,0,0,2,0,0,2,1.0,2,-1,2,-1,2,0,-1.0,18.0,0
9127,0,5,39,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,3.0,0
9128,0,2,26,0,1,9,0,0,9,84.0,9,1,9,1,9,1,-84.0,50.0,1
9129,0,0,26,0,0,6,0,0,2,1.0,6,0,4,-1,2,1,-1.0,33.0,0
9130,0,0,35,0,1,9,0,0,13,188.0,9,1,5,0,13,1,-188.0,134.0,1
9131,0,5,20,-1,0,5,0,0,0,1.0,5,0,6,0,0,0,-1.0,0.0,0
9132,1,2,51,1,0,5,0,0,7,157.0,5,0,2,-1,7,1,-157.0,146.0,0
9133,1,2,26,0,0,5,0,0,0,4.0,5,0,4,-1,0,1,-4.0,0.0,0
9136,0,0,26,0,0,4,0,0,5,1.0,4,-1,3,-1,5,1,-1.0,2.0,0
9143,0,2,20,-1,0,2,0,2,0,1.0,2,-1,6,0,0,1,-1.0,1.0,0
9144,0,0,28,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,0.0,15.0,1
9145,0,0,23,-1,0,2,1,2,1,1.0,2,-1,4,-1,1,0,-1.0,0.0,1
9146,1,0,21,-1,0,5,0,0,0,4.0,5,0,7,0,0,0,-4.0,0.0,0
9147,0,5,25,0,0,9,0,0,0,1.0,9,1,8,1,0,1,-1.0,1.0,1
9148,0,2,30,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,1.0,0
9150,0,2,21,-1,0,9,2,7,2,4.0,9,1,9,1,2,1,-3.0,0.0,1
9155,0,2,20,-1,1,7,0,0,1,77.0,7,0,9,1,1,1,13.0,40.0,1
9156,0,2,24,-1,0,6,0,0,5,504.0,6,0,4,-1,5,1,16.0,18.0,1
9157,0,0,35,0,0,10,0,0,22,0.0,10,1,7,0,22,1,0.0,2.0,1
9158,1,5,27,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,2.0,1
9159,0,2,50,1,0,2,0,0,2,1.0,2,-1,1,-1,2,1,-1.0,9.0,1
9160,0,0,25,0,0,9,0,0,5,1.0,9,1,9,1,5,0,-1.0,1.0,0
9161,1,2,48,1,0,9,0,0,1,125.0,9,1,2,-1,1,1,3.3047632836253076,18.235413348776603,0
9163,0,0,31,0,1,8,1,1,12,1.0,8,1,5,0,12,0,-1.0,40.0,1
9165,0,0,26,0,0,9,0,0,0,1.0,9,1,10,1,0,1,-1.0,1.0,0
9166,0,0,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,1.0,0
9167,0,0,29,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,0.0,0.0,0
9169,0,5,33,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,0.0,0.0,1
9170,0,2,52,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0.0,0
9171,0,3,37,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,1
9172,0,0,21,-1,0,7,0,0,0,1.0,7,0,7,0,0,1,-1.0,0.0,0
9173,0,2,21,-1,0,8,0,0,1,1.0,8,1,6,0,1,1,0.0,-1.0,0
9174,1,2,20,-1,0,8,0,0,0,0.0,8,1,5,0,0,1,0.0,2.0,1
9175,0,3,43,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0.0,1
9176,0,2,30,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,1
9178,1,0,33,0,0,4,0,0,3,1.0,4,-1,2,-1,3,0,0.0,4.0,1
9180,0,0,24,-1,0,7,0,0,3,0.0,7,0,6,0,3,1,0.0,93.0,0
9181,1,3,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,1
9182,1,0,30,0,0,7,0,0,11,0.0,7,0,3,-1,11,1,0.0,6.0,1
9183,1,2,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0.0,0
9185,0,0,47,1,0,2,0,0,13,0.0,2,-1,1,-1,13,1,0.0,0.0,1
9186,0,0,41,0,0,9,1,0,9,733.0,9,1,6,0,9,0,-1.0,2.0,0
9187,0,3,21,-1,1,10,0,0,4,1.0,10,1,10,1,4,1,-1.0,0.0,1
9188,0,3,53,1,0,1,0,0,1,82.0,1,-1,1,-1,1,1,3.3047632836253076,18.235413348776603,0
9189,0,2,48,1,0,2,0,0,6,27.0,2,-1,1,-1,6,1,-26.0,5.0,0
9191,0,0,52,1,0,9,0,0,2,1.0,9,1,3,-1,2,1,-1.0,33.0,1
9192,1,0,34,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1.0,0
9196,0,2,35,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,1.0,1
9197,0,5,25,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,1.0,1
9200,0,5,39,0,0,4,0,0,1,438.0,4,-1,2,-1,1,1,3.3047632836253076,18.235413348776603,0
9201,0,0,24,-1,0,2,0,1,1,1.0,2,-1,3,-1,1,1,-1.0,0.0,1
9202,1,2,48,1,0,8,0,0,17,1624.0,8,1,5,0,17,1,3.3047632836253076,18.235413348776603,0
9203,0,3,31,0,0,7,0,0,1,512.0,7,0,2,-1,1,1,583.0,5.0,0
9205,0,3,26,0,0,2,0,0,0,57.731368186874306,2,-1,3,-1,0,0,3.3047632836253076,18.235413348776603,0
9206,0,0,43,0,0,8,0,0,3,247.0,8,1,3,-1,3,1,93.0,21.0,1
9207,0,0,25,0,0,2,0,0,1,0.0,2,-1,3,-1,1,0,0.0,0.0,0
9208,0,0,34,0,0,9,1,0,20,1.0,9,1,5,0,20,1,-1.0,26.0,1
9209,0,0,25,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,0.0,1
9210,0,3,24,-1,1,6,0,0,4,1.0,6,0,5,0,4,1,-1.0,0.0,1
9212,0,2,56,1,0,1,0,0,6,1.0,1,-1,1,-1,6,1,-1.0,0.0,0
9214,0,0,23,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,0.0,0.0,0
9215,0,2,21,-1,0,4,0,0,0,1.0,4,-1,6,0,0,0,-1.0,1.0,0
9216,0,2,66,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
9219,0,0,28,0,0,7,0,0,7,1.0,7,0,4,-1,7,0,-1.0,0.0,0
9220,0,2,29,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,-1.0,0
9221,0,2,22,-1,0,7,0,0,3,1.0,7,0,5,0,3,1,0.0,2.0,1
9224,0,2,39,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1.0,0
9225,0,0,33,0,0,8,0,1,9,1.0,8,1,4,-1,9,0,-1.0,1.0,1
9226,0,2,29,0,0,1,0,0,2,1.0,1,-1,3,-1,2,1,-1.0,0.0,1
9227,0,2,31,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,1.0,0
9229,0,0,22,-1,0,8,0,0,0,1.0,8,1,6,0,0,0,-1.0,53.0,0
9230,1,2,22,-1,0,5,0,0,0,1.0,5,0,5,0,0,0,-1.0,0.0,0
9231,0,2,35,0,0,4,0,2,3,1.0,4,-1,1,-1,3,1,0.0,1.0,0
9232,0,2,29,0,0,4,0,0,3,1.0,4,-1,4,-1,3,1,-1.0,1.0,1
9233,1,0,37,0,0,5,0,0,0,0.0,5,0,2,-1,0,1,3.3047632836253076,18.235413348776603,0
9234,1,0,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,3.3047632836253076,18.235413348776603,0
9235,0,2,56,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0.0,0
9238,1,0,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,0
9239,0,0,23,-1,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,3.0,1
9240,0,0,27,0,1,5,0,0,1,1.0,5,0,4,-1,1,1,0.0,0.0,1
9241,0,2,43,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0.0,0
9242,0,2,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,0
9243,0,2,39,0,0,3,0,0,3,1.0,3,-1,6,0,3,1,-1.0,0.0,0
9244,0,0,24,-1,0,3,0,1,1,1.0,3,-1,3,-1,1,1,-1.0,0.0,1
9245,0,0,26,0,0,3,0,0,2,0.0,3,-1,3,-1,2,0,0.0,-1.0,0
9246,1,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
9247,0,0,35,0,0,6,0,0,1,1.0,6,0,2,-1,1,1,-1.0,0.0,1
9248,0,0,61,1,0,7,0,0,25,1.0,7,0,4,-1,25,1,-1.0,1.0,0
9249,0,5,33,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,10.0,0
9253,0,2,40,0,0,7,0,0,4,1.0,7,0,7,0,4,1,0.0,1.0,0
9254,0,0,33,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,0.0,0.0,0
9255,0,2,26,0,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,1.0,1
9256,0,2,32,0,0,9,1,0,15,1.0,9,1,9,1,15,1,0.0,90.0,1
9257,0,0,28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0.0,0
9258,0,2,45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
9259,0,2,30,0,0,9,0,0,0,1.0,9,1,3,-1,0,1,-1.0,37.0,1
9260,1,2,57,1,0,2,0,0,4,1.0,2,-1,1,-1,4,1,-1.0,257.0,0
9261,0,0,26,0,0,7,0,0,3,1.0,7,0,9,1,3,1,-1.0,47.0,1
9262,0,0,35,0,0,8,0,0,1,1.0,8,1,4,-1,1,1,-1.0,0.0,0
9264,0,3,54,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,2.0,0
9266,1,0,29,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,2.0,0
9267,1,2,40,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1.0,0
9268,0,2,28,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,1.0,1
9269,1,0,25,0,0,2,0,1,0,1.0,2,-1,2,-1,0,0,-1.0,0.0,0
9270,0,0,44,0,0,6,0,0,3,1.0,6,0,5,0,3,0,-1.0,2.0,0
9271,0,2,48,1,0,1,0,0,1,31.0,1,-1,1,-1,1,0,-31.0,0.0,0
9272,1,2,59,1,0,1,0,0,1,302.0,1,-1,1,-1,1,1,-302.0,60.0,0
9273,0,2,23,-1,0,4,0,1,4,1.0,4,-1,4,-1,4,1,-1.0,0.0,1
